salesperson_id,product_id,state,city,latitude,longitude,shiptonumber,customer_id,company_id,source_id,price,metric,tons,mode_id,terms,ship_start,completed
13,3,MN,STEWARTVILLE,43.8555186,-92.4885079,101535,5,34,563,188.57,$/st,46,2,FOB,Jul-17,yes
5,3,NE,ALLIANCE,42.097111,-102.871452,214032,8,34,564,180,$/st,155,2,FOB,Jul-17,yes
13,3,WI,CADOTT,44.9480187,-91.1507031,203960,19,34,563,190,$/st,25,2,FOB,Jul-17,no
13,3,WI,SHELDON,45.3105264,-90.9559696,212239,19,34,563,190,$/st,27,2,FOB,Jul-17,yes
12,3,IL,VANDALIA,38.960601,-89.0936778,100348,209,34,600,170,$/st,26,2,DEL,Jul-17,yes
9,3,OK,CASHION,35.7981025,-97.6786573,100620,176,34,557,180,$/st,26,2,FOB,Jul-17,yes
19,1,ON,KOMOKA,42.947894,-81.43443,211247,40,34,562,500,$/st,36,2,DEL,Jul-17,yes
5,2,MO,CARUTHERSVILLE,36.1931245,-89.6556353,205376,71,34,556,165,$/st,"1,587",3,FOB,Jul-17,no
4,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,448,34,556,242.5,$/st,"1,527",3,FOB,Jul-17,no
4,1,MI,KINDE,43.9394588,-82.9968902,215414,3,34,562,385,$/st,32,2,FOB,Jul-17,no
2,2,MT,GERALDINE,47.6035847,-110.2657587,203561,573,34,559,193,$/st,64,2,FOB,Jul-17,no
2,2,MT,MOCCASIN,47.0533007,-109.9104723,216818,573,34,559,200,$/st,32,2,FOB,Jul-17,no
5,3,TX,MEMPHIS,34.7247758,-100.5340144,208140,827,34,560,173,$/st,27,2,FOB,Jul-17,no
2,2,MT,HINGHAM,48.554991,-110.4221659,204557,708,34,559,202,$/st,33,2,FOB,Jul-17,no
2,2,MT,WOLF POINT,48.0905736,-105.6405566,211241,708,34,559,180,$/st,99,2,DEL,Jul-17,yes
11,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,1,34,556,157.38,$/st,"1,471",3,DEL,Jul-17,yes
10,1,WI,DORCHESTER,45.0030238,-90.3356913,216149,188,34,563,260,$/st,40,2,FOB,Jul-17,yes
7,2,AB,NOBLEFORD,49.87350834,-113.0533504,206412,46,34,559,334,$/st,391,2,FOB,Jul-17,yes
7,2,AB,OLDS,51.7833,-114.1,206395,46,34,559,326,$/st,147,2,FOB,Jul-17,no
7,2,AB,STRATHMORE,51.04,-113.4,206426,46,34,559,334,$/st,99,2,DEL,Jul-17,yes
19,1,ON,TRENTON,44.1167,-77.5333,211637,141,34,562,550,$/st,20,2,FOB,Jul-17,yes
4,3,TX,FLOWER MOUND,33.0145673,-97.0969552,100584,125,34,560,175,$/st,26,2,DEL,Jul-17,no
4,3,TX,HARTLEY,35.8855927,-102.3968605,214396,125,34,560,175,$/st,27,2,FOB,Jul-17,yes
7,2,AB,MEDICINE HAT,50.041069,-110.678093,217062,686,34,559,346,$/st,436,2,FOB,Jul-17,yes
7,2,AB,STETTLER,52.33,-112.68,210515,444,34,559,329,$/st,292,2,DEL,Jul-17,yes
7,2,AB,GLEICHEN,50.864929,-113.053948,211613,42,34,559,334,$/st,50,2,FOB,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,206240,363,34,559,337,$/st,48,2,DEL,Jul-17,yes
7,2,AB,ALLIANCE,52.43344541,-111.7850324,204056,396,34,559,329,$/st,190,2,DEL,Jul-17,yes
7,2,AB,VETERAN,52.00401155,-111.1229324,101256,393,34,559,331,$/st,98,2,FOB,Jul-17,yes
3,3,OK,TULSA,36.1539816,-95.992775,100101,1,34,564,180,$/st,28,2,FOB,Jul-17,yes
19,1,MI,RUTH,43.7152941,-82.7402112,211841,170,34,562,345,$/st,26,2,FOB,Jul-17,yes
9,3,CO,MONTE VISTA,37.5791696,-106.1480843,211297,706,34,560,148.03,$/st,83,2,DEL,Jul-17,yes
6,3,VA,STAUNTON,38.149576,-79.0716958,101196,154,34,599,155,$/st,25,2,FOB,Jul-17,no
8,3,IL,INGRAHAM,38.8361573,-88.333933,210239,29,34,565,165,$/st,27,2,FOB,Jul-17,yes
3,3,NE,BENKELMAN,40.0491615,-101.5329443,200377,1,34,557,143.15,$/st,"6,322",#N/A,DEL,Jul-17,no
8,3,TX,GRUVER,36.2650314,-101.4062723,214149,29,34,560,180,$/st,50,2,FOB,Jul-17,no
13,3,MN,DASSEL,45.0816298,-94.3069284,217197,5,34,563,190,$/st,25,2,FOB,Jul-17,no
9,3,OK,CASHION,35.7981025,-97.6786573,100620,176,34,557,180,$/st,26,2,FOB,Jul-17,yes
1,4,MS,MAGNOLIA,31.1432328,-90.4587081,202240,109,34,561,220,$/st,45,2,FOB,Jul-17,yes
6,4,MS,PONTOTOC,34.2478831,-88.998673,216532,254,34,561,220,$/st,25,2,DEL,Jul-17,yes
12,3,PA,LEWISTOWN,40.5992395,-77.571382,218542,3,34,597,188,$/st,26,2,FOB,Jul-17,yes
5,3,MN,MINNEAPOLIS,44.9799654,-93.2638361,100163,5,34,605,225,$/st,25,2,FOB,Jul-17,yes
5,3,IL,POPLAR GROVE,42.3683522,-88.822047,205715,5,34,580,225,$/st,26,2,FOB,Jul-17,yes
5,3,MI,SCHOOLCRAFT,42.1142107,-85.6377776,218538,5,34,580,225.01,$/st,22,2,DEL,Jul-17,yes
12,1,IL,LANARK,42.1022465,-89.8334527,203486,3,34,566,445,$/st,38,2,FOB,Jul-17,yes
12,1,IL,MILLEDGEVILLE,41.9633615,-89.7745604,203482,3,34,566,445,$/st,59,2,FOB,Jul-17,yes
14,1,WA,ODESSA,47.3332023,-118.6908274,200565,8,34,603,420,$/st,39,2,DEL,Jul-17,yes
19,3,MI,MIDDLETON,43.1833659,-84.7088895,100402,189,34,591,226.28,$/st,102,2,FOB,Jul-17,no
2,1,WA,RITZVILLE,47.1273723,-118.3799751,210124,298,34,603,420,$/st,23,2,DEL,Jul-17,yes
2,1,WA,CRESTON,47.7584877,-118.519718,215505,298,34,603,420,$/st,46,2,FOB,Jul-17,yes
2,1,WA,CRESTON,47.7584877,-118.519718,215505,298,34,603,395,$/st,25,2,FOB,Jul-17,no
5,2,NE,BATTLE CREEK,41.9994496,-97.5983892,100234,645,34,558,250,$/st,30,2,FOB,Jul-17,yes
6,1,MI,DURAND,42.9119753,-83.984684,200869,52,34,562,345,$/st,20,2,FOB,Jul-17,yes
1,4,GA,DOERUN,31.3196267,-83.9171221,206800,50,34,561,159.94,$/st,400,1,FOB,Jul-17,yes
1,4,GA,ALBANY,31.5785074,-84.155741,207843,50,34,561,160,$/st,401,1,FOB,Jul-17,yes
13,3,MN,SLAYTON,43.9877419,-95.7558464,217681,218,34,558,188.57,$/st,22,2,DEL,Jul-17,yes
4,3,SD,PARKER,43.3974827,-97.1364454,203383,123,34,558,185.01,$/st,22,2,FOB,Jul-17,yes
11,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,1,34,556,162.23,$/st,"1,539",3,DEL,Jul-17,yes
3,3,KS,GARDEN CITY,37.9716898,-100.8726618,218587,309,34,560,159.75,$/st,26,2,FOB,Jul-17,yes
3,3,KS,sublette,37.4816911,-100.8437736,215167,309,34,560,166.09,$/st,26,2,FOB,Jul-17,yes
13,2,MN,WOLVERTON,46.563295,-96.7336901,101194,380,34,563,190,$/st,26,2,FOB,Jul-17,yes
13,2,ND,ENDERLIN,46.623028,-97.6014862,101459,546,34,563,190,$/st,26,2,FOB,Jul-17,no
2,2,MT,HARLEM,48.5333309,-108.7840463,205605,573,34,559,197,$/st,160,2,FOB,Jul-17,yes
2,2,MT,GERALDINE,47.6035847,-110.2657587,203561,573,34,559,193,$/st,95,2,FOB,Jul-17,no
2,2,MT,HAVRE,48.549999,-109.6840887,101485,573,34,559,203,$/st,127,2,DEL,Jul-17,yes
2,2,MT,MOCCASIN,47.0533007,-109.9104723,216818,573,34,559,200,$/st,127,2,FOB,Jul-17,no
2,2,CA,IMPERIAL,32.8475529,-115.5694391,201406,12,34,556,177.9,$/st,200,1,FOB,Jul-17,no
5,3,TX,MEMPHIS,34.7247758,-100.5340144,208140,827,34,560,173,$/st,53,2,FOB,Jul-17,yes
5,2,TX,GREENVILLE,33.1384488,-96.1108066,203098,12,34,556,190,$/st,52,2,FOB,Jul-17,yes
6,3,NC,LUMBERTON,34.6182199,-79.0086425,209579,164,34,601,212.27,$/st,42,2,FOB,Jul-17,no
2,2,MT,HINGHAM,48.554991,-110.4221659,204557,708,34,559,202,$/st,33,2,DEL,Jul-17,yes
7,2,AB,NOBLEFORD,49.87350834,-113.0533504,206412,46,34,559,329,$/st,49,2,FOB,Jul-17,yes
14,2,MN,RANDOLPH,44.526078,-93.0199336,208926,8,34,563,200,$/st,55,2,FOB,Jul-17,yes
11,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,1,34,556,157.38,$/st,"2,968",3,FOB,Jul-17,yes
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175,$/st,20,2,FOB,Jul-17,yes
10,1,WI,DORCHESTER,45.0030238,-90.3356913,100066,188,34,563,260,$/st,21,2,FOB,Jul-17,no
10,1,WI,DORCHESTER,45.0030238,-90.3356913,216149,188,34,563,260,$/st,40,2,FOB,Jul-17,yes
1,3,TX,EAST BERNARD,29.5310744,-96.0710696,218580,23,34,567,165,$/st,77,2,DEL,Jul-17,yes
12,1,IL,EDELSTEIN,40.9408702,-89.6292636,100191,155,34,571,252,$/st,59,2,FOB,Jul-17,yes
3,1,KS,CHANUTE,37.6792135,-95.4572034,211795,828,34,557,200,$/st,20,2,FOB,Jul-17,yes
12,3,IL,FAIRFIELD,42.2191908,-88.0614661,209389,5,34,565,175,$/st,50,2,FOB,Jul-17,no
12,3,KY,OWENSBORO,37.7742152,-87.1133304,209760,5,34,565,175,$/st,25,2,DEL,Jul-17,yes
7,2,AB,NOBLEFORD,49.87350834,-113.0533504,206412,46,34,559,334,$/st,195,2,FOB,Jul-17,no
7,2,AB,OYEN,51.35414882,-110.483923,206419,46,34,559,337,$/st,49,2,DEL,Jul-17,no
7,2,AB,OLDS,51.7833,-114.1,206395,46,34,559,326,$/st,98,2,FOB,Jul-17,yes
7,2,AB,STRATHMORE,51.04,-113.4,206426,46,34,559,334,$/st,50,2,FOB,Jul-17,no
8,1,OK,FORGAN,36.9069704,-100.5393177,217061,29,34,560,200,$/st,20,2,FOB,Jul-17,yes
14,3,MN,RANDOLPH,44.526078,-93.0199336,208926,8,34,563,188.57,$/st,23,2,FOB,Jul-17,yes
4,3,IA,MASON CITY,43.1535728,-93.2010367,203490,11,34,572,185,$/st,79,2,FOB,Jul-17,no
4,3,TX,CLARENDON,34.9378289,-100.8881993,204421,125,34,560,175,$/st,102,2,DEL,Jul-17,no
4,3,TX,HARTLEY,35.8855927,-102.3968605,214396,125,34,560,175,$/st,27,2,FOB,Jul-17,yes
4,3,TX,DUMAS,35.8655949,-101.9732353,212210,125,34,560,175,$/st,76,2,DEL,Jul-17,no
13,1,MN,BLUE EARTH,43.637455,-94.1021821,100419,372,34,572,240,$/st,21,2,FOB,Jul-17,no
7,2,AB,MEDICINE HAT,50.041069,-110.678093,217062,686,34,559,346,$/st,50,2,DEL,Jul-17,yes
7,2,AB,BENALTO,52.306298,-114.2752,202103,497,34,559,318,$/st,98,2,FOB,Jul-17,yes
8,2,AB,LEGAL,53.95014825,-113.585332,209863,29,34,559,320,$/st,146,2,DEL,Jul-17,no
7,2,SK,MOOSE JAW,50.3333,-105.55,101795,710,34,559,323,$/st,47,2,FOB,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,203387,70,34,559,337,$/st,98,2,FOB,Jul-17,no
7,2,AB,STETTLER,52.33,-112.68,210515,444,34,559,329,$/st,291,2,FOB,Jul-17,no
7,2,AB,GLEICHEN,50.864929,-113.053948,211613,42,34,559,334,$/st,145,2,DEL,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,206240,363,34,559,337,$/st,197,2,FOB,Jul-17,no
7,2,AB,CONSORT,52.01682552,-110.7683571,201976,701,34,559,331,$/st,97,2,DEL,Jul-17,yes
14,2,NE,EMMET,42.4755589,-98.8062032,100895,8,34,558,205,$/st,33,2,DEL,Jul-17,yes
14,2,NE,O NEILL,42.4577811,-98.6475872,206143,8,34,558,205,$/st,32,2,FOB,Jul-17,yes
9,3,OK,GROVE,36.5936863,-94.7691186,100112,275,34,557,180,$/st,26,2,DEL,Jul-17,yes
14,2,WI,NEW RICHMOND,45.1230213,-92.5365865,206977,8,34,563,205,$/st,81,2,FOB,Jul-17,yes
14,1,SD,MITCHELL,43.7094283,-98.0297992,208282,8,34,558,240,$/st,21,2,FOB,Jul-17,yes
7,2,AB,ALLIANCE,52.43344541,-111.7850324,204056,396,34,559,329,$/st,95,2,DEL,Jul-17,no
7,2,AB,KIRRIEMUIR,51.89816,-110.264151,101692,655,34,559,336,$/st,196,2,FOB,Jul-17,yes
7,2,AB,VETERAN,52.00401155,-111.1229324,101256,393,34,559,331,$/st,197,2,DEL,Jul-17,yes
3,3,NE,FAIRFIELD,40.4316782,-98.1058806,208210,1,34,564,180,$/st,25,2,FOB,Jul-17,yes
4,3,NE,RAVENNA,41.0261229,-98.9125828,215190,26,34,564,180,$/st,104,2,FOB,Jul-17,no
4,3,NE,ELWOOD,40.590284,-99.8609545,203392,26,34,564,180,$/st,52,2,DEL,Jul-17,yes
4,3,NE,DESHLER,40.1408402,-97.7228191,215076,26,34,564,180,$/st,51,2,FOB,Jul-17,yes
4,3,NE,SOUTH SIOUX CITY,42.4738831,-96.4136407,207382,123,34,558,180,$/st,54,2,FOB,Jul-17,no
14,3,KS,OFFERLE,37.8908512,-99.5578985,100460,8,34,560,175,$/st,25,2,DEL,Jul-17,no
13,1,MN,OTTERTAIL,46.425516,-95.5572643,206192,88,34,598,260,$/st,20,2,FOB,Jul-17,no
4,1,IL,NEOGA,39.3194817,-88.4528261,207074,96,34,574,238.14,$/st,20,2,FOB,Jul-17,no
3,3,NE,PROSSER,40.6872361,-98.576735,214163,128,34,564,180,$/st,26,2,FOB,Jul-17,no
13,2,SD,AVON,43.0049954,-98.0597954,208333,5,34,558,180,$/st,28,2,FOB,Jul-17,yes
13,2,SD,SCOTLAND,43.1497151,-97.7175669,206890,5,34,558,180,$/st,33,2,FOB,Jul-17,yes
13,2,SD,HARTFORD,43.6230323,-96.942555,200826,5,34,558,180,$/st,28,2,DEL,Jul-17,yes
13,2,SD,VALLEY SPRINGS,43.5824734,-96.4678189,210627,5,34,558,180,$/st,53,2,FOB,Jul-17,yes
13,2,SD,HITCHCOCK,44.629702,-98.4095385,218609,5,34,558,180,$/st,311,2,DEL,Jul-17,yes
13,2,SD,MARION,43.4230394,-97.2606153,100021,5,34,558,180,$/st,53,2,DEL,Jul-17,yes
4,3,NE,SCOTTSBLUFF,41.8666341,-103.6671662,206219,11,34,564,180,$/st,29,2,FOB,Jul-17,no
13,2,MN,EAST GRAND FORKS,47.9299789,-97.0245211,215695,218,34,558,163.5,$/st,78,2,FOB,Jul-17,yes
8,3,NE,BLADEN,40.3222362,-98.594788,205935,29,34,564,180,$/st,26,2,DEL,Jul-17,no
4,3,IL,DEKALB,41.9294736,-88.7503647,210978,49,34,580,170,$/st,51,2,FOB,Jul-17,no
4,3,IL,AMBOY,41.7141997,-89.3287061,207189,49,34,580,170,$/st,25,2,DEL,Jul-17,no
4,3,IL,DIXON,41.8389213,-89.4795478,207076,49,34,580,170,$/st,51,2,FOB,Jul-17,yes
4,3,IL,ROCKFORD,42.2711311,-89.0939952,210142,49,34,580,170,$/st,25,2,FOB,Jul-17,no
4,3,WI,JANESVILLE,42.6827885,-89.0187223,207194,49,34,580,170,$/st,79,2,DEL,Jul-17,yes
13,2,SD,MITCHELL,43.7094283,-98.0297992,208282,143,34,558,183,$/st,224,2,DEL,Jul-17,no
13,2,SD,WORTHING,43.3291475,-96.7628257,208019,344,34,558,183,$/st,27,2,DEL,Jul-17,no
13,2,SD,COLTON,43.7860862,-96.9275557,218171,344,34,558,207,$/st,25,2,FOB,Jul-17,no
13,2,MN,HOLLOWAY,45.2485722,-95.9080996,100322,205,34,558,172.22,$/st,"8,467",#N/A,FOB,Jul-17,yes
13,3,MN,BRANDON,45.9652386,-95.5986557,206615,744,34,563,188.57,$/st,22,2,DEL,Jul-17,yes
13,1,ND,DAHLEN,48.1580502,-97.9295397,207628,8,34,590,259.66,$/st,41,2,DEL,Jul-17,no
4,3,NE,DALTON,41.4072018,-102.9738152,206217,11,34,564,180,$/st,29,2,FOB,Jul-17,yes
4,3,NE,BRIDGEPORT,41.6652507,-103.0990976,206218,11,34,564,180,$/st,26,2,FOB,Jul-17,yes
3,3,NE,AINSWORTH,42.5499993,-99.8626236,100386,297,34,558,190,$/st,233,2,DEL,Jul-17,yes
3,3,NE,STUART,42.5991677,-99.1426014,100736,111,34,558,244.36,$/st,136,2,DEL,Jul-17,yes
13,2,SD,PIERRE,44.3683156,-100.3509665,100534,34,34,558,177,$/st,109,2,DEL,Jul-17,no
13,2,SD,ONIDA,44.7080379,-100.059845,211675,34,34,558,177,$/st,32,2,DEL,Jul-17,no
8,3,TX,PANHANDLE,35.3456038,-101.3804447,215592,29,34,560,180,$/st,51,2,FOB,Jul-17,yes
5,3,OK,SHATTUCK,36.2758728,-99.8812321,204218,132,34,560,180,$/st,27,2,FOB,Jul-17,yes
8,3,TN,CLARKSVILLE,36.5297706,-87.3594529,209234,29,34,565,165,$/st,51,2,DEL,Jul-17,yes
5,3,OK,OKEENE,36.116148,-98.3170165,216423,54,34,560,180,$/st,22,2,DEL,Jul-17,no
5,3,NE,HEMINGFORD,42.3216288,-103.0729757,100656,557,34,564,180,$/st,25,2,DEL,Jul-17,yes
1,3,OK,ALTUS,34.6381255,-99.3339754,211533,41,34,560,190,$/st,26,2,FOB,Jul-17,no
1,3,TX,WELLINGTON,34.856166,-100.2137263,201085,41,34,560,190,$/st,51,2,FOB,Jul-17,no
4,3,MI,SHELBY,42.6708659,-83.0329844,211419,11,34,591,194.99,$/st,92,2,DEL,Jul-17,yes
3,3,NE,MONROE,41.4741792,-97.5994926,203597,31,34,558,147.61,$/st,30,2,DEL,Jul-17,yes
5,2,NE,IMPERIAL,40.5169402,-101.6432253,100022,330,34,558,175,$/st,56,2,DEL,Jul-17,yes
5,2,NE,IMPERIAL,40.5169402,-101.6432253,214067,330,34,558,175,$/st,76,2,FOB,Jul-17,no
5,2,NE,GRANT,40.8419409,-101.725172,200183,330,34,558,175,$/st,119,2,FOB,Jul-17,yes
19,3,MI,GRANT,43.3361324,-85.8108819,204584,142,34,591,195.01,$/st,66,2,DEL,Jul-17,no
14,3,MN,HASTINGS,44.7433008,-92.8524273,208931,8,34,563,188.57,$/st,22,2,DEL,Jul-17,yes
14,3,MN,RANDOLPH,44.526078,-93.0199336,208926,8,34,563,188.57,$/st,23,2,DEL,Jul-17,yes
14,3,MN,MONTGOMERY,44.4388525,-93.5813413,208929,8,34,563,188.57,$/st,22,2,FOB,Jul-17,no
9,3,TX,DALHART,36.0594772,-102.5132497,101967,833,34,560,172.61,$/st,26,2,FOB,Jul-17,yes
6,2,SC,CHARLESTON,32.7765656,-79.9309216,216767,596,34,556,169.5,$/st,100,1,FOB,Jul-17,yes
8,3,IA,DE WITT,41.8233618,-90.5381917,210388,69,34,566,165,$/st,51,2,FOB,Jul-17,yes
8,3,IA,ELDRIDGE,41.6580864,-90.5845823,210380,69,34,566,165,$/st,26,2,DEL,Jul-17,yes
4,3,NE,IMPERIAL,40.5169402,-101.6432253,207497,613,34,564,180,$/st,53,2,DEL,Jul-17,yes
5,3,OK,SHATTUCK,36.2758728,-99.8812321,204218,132,34,560,180,$/st,27,2,FOB,Jul-17,no
5,3,NE,NORTH PLATTE,41.1238873,-100.7654232,202156,556,34,564,180,$/st,81,2,DEL,Jul-17,no
12,3,OH,ANDOVER,41.6067211,-80.572296,204475,3,34,597,170,$/st,46,2,DEL,Jul-17,no
12,3,OH,ORWELL,41.5350551,-80.8681437,216405,3,34,597,170,$/st,24,2,FOB,Jul-17,no
12,3,OH,LEETONIA,40.8772816,-80.7553556,200720,3,34,597,170,$/st,24,2,DEL,Jul-17,no
12,3,OH,BELOIT,40.9231141,-80.9937025,101837,3,34,597,170,$/st,23,2,FOB,Jul-17,no
12,3,OH,DEERFIELD,41.0245024,-81.0500944,207786,3,34,597,170,$/st,49,2,DEL,Jul-17,yes
12,3,OH,KIDRON,40.7408894,-81.7448536,209382,3,34,597,170,$/st,23,2,FOB,Jul-17,no
12,3,PA,CARLTON,41.4761647,-80.0197816,209284,3,34,597,170,$/st,26,2,FOB,Jul-17,no
2,3,CA,HANFORD,36.3274502,-119.6456844,209708,187,34,602,200,$/st,49,2,DEL,Jul-17,no
2,3,CA,KERMAN,36.7235572,-120.059879,200975,187,34,602,200,$/st,104,2,DEL,Jul-17,yes
8,3,TN,CLARKSVILLE,36.5297706,-87.3594529,209234,29,34,600,170,$/st,22,2,FOB,Jul-17,yes
14,3,SD,MITCHELL,43.7094283,-98.0297992,208282,8,34,558,175.43,$/st,55,2,FOB,Jul-17,yes
8,3,NE,NORTH BEND,41.4619485,-96.7797515,217156,29,34,585,180,$/st,26,2,FOB,Jul-17,yes
5,3,TX,SHAMROCK,32.599302,-96.8875018,211978,5,34,560,180,$/st,27,2,DEL,Jul-17,yes
9,3,CO,MONTE VISTA,37.5791696,-106.1480843,211297,706,34,560,148.03,$/st,27,2,FOB,Jul-17,yes
5,2,WY,PINE BLUFFS,41.1819261,-104.0691174,200176,330,34,558,170,$/st,88,2,FOB,Jul-17,yes
19,3,MI,EMMETT,42.9905832,-82.7649266,213758,170,34,562,180.57,$/st,42,2,DEL,Jul-17,no
5,2,WY,WHEATLAND,42.0544142,-104.9527501,218586,330,34,558,170,$/st,29,2,FOB,Jul-17,yes
1,1,TX,HARTLEY,35.8855927,-102.3968605,201050,41,34,560,339.37,$/st,79,1,FOB,Jul-17,yes
1,3,TX,WELLINGTON,34.856166,-100.2137263,201085,41,34,560,190,$/st,155,2,FOB,Jul-17,yes
9,3,OK,WEATHERFORD,35.5261633,-98.7075744,208475,139,34,560,180,$/st,20,2,FOB,Jul-17,no
3,3,NE,SCHUYLER,41.4472309,-97.0594786,101257,356,34,585,180,$/st,25,2,DEL,Jul-17,no
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175,$/st,20,2,DEL,Jul-17,yes
13,3,WI,RICE LAKE,45.5060682,-91.7382251,218621,1,34,563,188.57,$/st,44,2,FOB,Jul-17,no
4,3,IA,OSAGE,43.2841383,-92.8110279,201744,11,34,572,175,$/st,52,2,FOB,Jul-17,yes
3,3,NE,DONIPHAN,40.7719572,-98.3695069,202723,21,34,564,180,$/st,30,2,FOB,Jul-17,no
3,3,NE,MINDEN,40.4986252,-98.9478594,218616,21,34,564,180,$/st,54,2,DEL,Jul-17,yes
3,3,NE,GRANT,40.8419409,-101.725172,215513,21,34,564,180,$/st,30,2,DEL,Jul-17,no
12,3,IL,MAZON,41.2414217,-88.4195101,200541,3,34,580,170,$/st,25,2,FOB,Jul-17,no
12,3,IL,MORRIS,41.357254,-88.4211785,200553,3,34,580,170,$/st,51,2,FOB,Jul-17,yes
5,3,NE,PLEASANTON,40.967511,-99.0864775,210314,54,34,564,180,$/st,52,2,FOB,Jul-17,no
5,3,NE,ANSLEY,41.2877859,-99.3817682,210316,54,34,564,180,$/st,26,2,DEL,Jul-17,no
5,3,NE,BROKEN BOW,41.4019509,-99.6392794,210311,54,34,564,180,$/st,26,2,FOB,Jul-17,yes
5,3,NE,WOOD RIVER,40.820569,-98.6000704,207862,54,34,564,180,$/st,25,2,FOB,Jul-17,yes
5,3,NE,ARCADIA,41.4233426,-99.126204,100788,54,34,564,180,$/st,52,2,FOB,Jul-17,no
5,3,OK,TULSA,36.1539816,-95.992775,100101,54,34,564,180,$/st,25,2,FOB,Jul-17,yes
4,1,ON,BRUSSELS,43.75,-81.25,214227,141,34,562,500,$/st,35,2,DEL,Jul-17,yes
4,1,ON,KOMOKA,42.947894,-81.43443,211247,141,34,562,500,$/st,32,2,FOB,Jul-17,yes
5,3,CO,FORT LUPTON,40.0847055,-104.8130275,218583,1,34,564,180,$/st,74,2,FOB,Jul-17,yes
5,3,NE,ELM CREEK,40.7194545,-99.3720431,209119,1,34,564,180,$/st,78,2,FOB,Jul-17,yes
5,3,NE,MILLER,40.927787,-99.3931555,203120,1,34,564,180,$/st,25,2,DEL,Jul-17,yes
5,3,NE,RIVERDALE,40.7844559,-99.1623131,203119,1,34,564,180,$/st,25,2,FOB,Jul-17,yes
5,3,NE,HOLDREGE,40.4402885,-99.3698217,200059,1,34,564,180,$/st,25,2,FOB,Jul-17,no
19,3,MI,IMLAY CITY,43.0247496,-83.0777153,214472,11,34,562,200,$/st,42,2,FOB,Jul-17,no
3,3,NE,SCHUYLER,41.4472309,-97.0594786,101257,356,34,585,180,$/st,49,2,DEL,Jul-17,yes
13,2,SD,HITCHCOCK,44.629702,-98.4095385,218609,5,34,558,175,$/st,378,2,DEL,Jul-17,yes
10,3,MN,ALDEN,43.6702334,-93.5760513,101386,492,34,572,175,$/st,25,2,DEL,Jul-17,yes
10,3,MN,ALDEN,43.6702334,-93.5760513,201232,492,34,572,175,$/st,26,2,FOB,Jul-17,no
13,3,MN,LEWISTON,43.9844072,-91.8693205,204893,19,34,563,190,$/st,53,2,DEL,Jul-17,no
13,3,WI,SHELDON,45.3105264,-90.9559696,212239,19,34,563,190,$/st,99,2,DEL,Jul-17,yes
8,3,IA,THORNTON,42.9446879,-93.3846492,100442,407,34,572,180,$/st,26,2,DEL,Jul-17,yes
3,3,NE,CRESTON,41.7066754,-97.362543,100592,131,34,585,180,$/st,30,2,DEL,Jul-17,no
12,3,IL,VANDALIA,38.960601,-89.0936778,100348,209,34,600,170,$/st,52,2,FOB,Jul-17,no
8,3,NE,RANDOLPH,42.3786127,-97.3570005,100676,29,34,558,175,$/st,60,2,DEL,Jul-17,yes
8,3,NE,KILGORE,42.9383394,-100.9557047,101623,29,34,558,175,$/st,50,2,FOB,Jul-17,no
8,3,IA,SUPERIOR,43.4302376,-94.9463794,200599,105,34,572,180,$/st,104,2,DEL,Jul-17,no
19,1,ON,KOMOKA,42.947894,-81.43443,211247,40,34,562,500,$/st,32,2,FOB,Jul-17,yes
3,3,NE,CRESTON,41.7066754,-97.362543,100592,131,34,564,180,$/st,30,2,FOB,Jul-17,yes
8,3,SD,PARKSTON,43.3988755,-97.9836831,202205,29,34,558,175,$/st,36,2,DEL,Jul-17,yes
13,2,SD,HURLEY,43.2830402,-97.0892202,101892,731,34,558,195,$/st,32,2,FOB,Jul-17,yes
12,3,IA,CLEAR LAKE,43.1380151,-93.3793725,211356,3,34,572,185,$/st,50,2,FOB,Jul-17,yes
9,3,TX,COST,29.4374607,-97.5288825,101884,841,34,567,165,$/st,26,2,FOB,Jul-17,yes
19,3,MI,SCOTTVILLE,43.9547284,-86.2800787,215725,142,34,591,195,$/st,48,2,DEL,Jul-17,yes
19,3,MI,EDMORE,43.4080869,-85.0386317,213707,142,34,591,195.01,$/st,46,2,DEL,Jul-17,yes
19,3,MI,GRANT,43.3361324,-85.8108819,204584,142,34,591,195.01,$/st,21,2,FOB,Jul-17,yes
12,3,IL,PERU,41.3275349,-89.1289728,210778,5,34,580,170,$/st,25,2,FOB,Jul-17,yes
19,3,MI,BEAR LAKE,44.420835,-86.148143,216588,82,34,591,195,$/st,88,2,FOB,Jul-17,yes
19,3,MI,GREENVILLE,43.1775314,-85.2527987,207429,82,34,591,195,$/st,44,2,DEL,Jul-17,yes
13,3,MN,AUSTIN,43.6666296,-92.9746367,218579,5,34,572,185,$/st,25,2,FOB,Jul-17,no
